pitch	roll	yaw	vgx	vgy	vgz	templ	temph	tof	h	bat	baro	time	agx	agy	agz	timestamp
9.0	0.0	9.0	-2.0	0.0	0.0	71.0	74.0	299.0	290.0	65.0	969.99	145.0	95.0	11.0	-1012.0	1636887573.223165
9.0	0.0	10.0	-3.0	0.0	0.0	71.0	74.0	299.0	290.0	65.0	969.97	145.0	112.0	7.0	-1008.0	1636887573.324474
9.0	0.0	10.0	-3.0	0.0	0.0	71.0	74.0	295.0	290.0	65.0	970.0	145.0	142.0	-32.0	-1013.0	1636887573.427568
9.0	-1.0	10.0	-3.0	0.0	0.0	71.0	74.0	295.0	290.0	65.0	970.1	145.0	151.0	-56.0	-993.0	1636887573.530182
8.0	0.0	10.0	-4.0	0.0	0.0	71.0	74.0	296.0	290.0	65.0	970.14	146.0	149.0	-66.0	-988.0	1636887573.630406
9.0	0.0	10.0	-4.0	-1.0	0.0	71.0	74.0	302.0	290.0	65.0	970.11	146.0	141.0	-54.0	-977.0	1636887573.733018
8.0	0.0	10.0	-4.0	-1.0	0.0	71.0	74.0	301.0	290.0	65.0	970.13	146.0	121.0	-41.0	-997.0	1636887573.83454
8.0	0.0	10.0	-4.0	-1.0	0.0	71.0	74.0	304.0	290.0	65.0	970.1	146.0	118.0	-24.0	-973.0	1636887573.935404
9.0	0.0	10.0	-4.0	-2.0	0.0	71.0	74.0	298.0	290.0	65.0	970.09	146.0	112.0	-34.0	-1008.0	1636887574.038542
8.0	1.0	10.0	-4.0	-2.0	0.0	71.0	74.0	300.0	290.0	65.0	970.16	146.0	127.0	-44.0	-995.0	1636887574.141759
8.0	1.0	10.0	-5.0	-2.0	0.0	72.0	74.0	304.0	290.0	65.0	970.08	146.0	143.0	-49.0	-1002.0	1636887574.24147
8.0	1.0	10.0	-5.0	-3.0	0.0	72.0	74.0	302.0	290.0	64.0	970.09	146.0	131.0	-37.0	-975.0	1636887574.343654
8.0	2.0	10.0	-5.0	-3.0	0.0	72.0	74.0	296.0	290.0	64.0	970.07	146.0	133.0	-41.0	-991.0	1636887574.447971
8.0	2.0	10.0	-5.0	-3.0	0.0	72.0	74.0	291.0	290.0	64.0	970.03	146.0	137.0	-45.0	-988.0	1636887574.548434
8.0	2.0	10.0	-5.0	-3.0	0.0	72.0	74.0	298.0	290.0	64.0	970.23	147.0	134.0	-48.0	-981.0	1636887574.65229
4.0	3.0	10.0	-5.0	-3.0	0.0	72.0	74.0	298.0	290.0	64.0	970.09	147.0	135.0	-39.0	-998.0	1636887574.75467
-2.0	6.0	9.0	-4.0	-2.0	0.0	72.0	74.0	299.0	290.0	64.0	970.08	147.0	138.0	-30.0	-979.0	1636887574.856965
-8.0	3.0	9.0	-2.0	-1.0	0.0	72.0	74.0	303.0	290.0	64.0	970.13	147.0	149.0	-56.0	-1011.0	1636887574.956833
-8.0	2.0	9.0	0.0	0.0	0.0	72.0	74.0	305.0	290.0	64.0	970.09	147.0	110.0	-48.0	-1016.0	1636887575.057907
-7.0	1.0	9.0	3.0	0.0	0.0	72.0	74.0	298.0	290.0	64.0	969.95	147.0	84.0	-32.0	-1032.0	1636887575.160512
-7.0	1.0	9.0	5.0	0.0	0.0	72.0	74.0	306.0	290.0	64.0	970.01	147.0	55.0	-23.0	-1029.0	1636887575.262253
-7.0	1.0	9.0	7.0	0.0	0.0	72.0	74.0	302.0	290.0	64.0	969.98	147.0	71.0	-26.0	-1026.0	1636887575.367695
-7.0	1.0	9.0	9.0	0.0	0.0	72.0	74.0	304.0	290.0	64.0	970.01	147.0	57.0	-27.0	-1005.0	1636887575.466358
-8.0	1.0	9.0	11.0	0.0	0.0	72.0	74.0	302.0	290.0	64.0	970.14	147.0	54.0	-21.0	-1020.0	1636887575.569199
-7.0	3.0	9.0	12.0	0.0	0.0	72.0	74.0	298.0	290.0	64.0	970.23	148.0	34.0	-26.0	-1020.0	1636887575.671655
-6.0	5.0	9.0	14.0	1.0	0.0	72.0	74.0	299.0	290.0	64.0	970.17	148.0	15.0	-31.0	-1041.0	1636887575.774984
1.0	4.0	9.0	15.0	2.0	0.0	72.0	74.0	287.0	290.0	64.0	970.27	148.0	29.0	-31.0	-1016.0	1636887575.826405
6.0	2.0	9.0	14.0	2.0	0.0	72.0	74.0	296.0	290.0	64.0	970.22	148.0	8.0	-30.0	-972.0	1636887575.924864
8.0	2.0	9.0	13.0	2.0	0.0	72.0	74.0	292.0	290.0	64.0	970.32	148.0	8.0	-43.0	-1023.0	1636887576.028965
8.0	2.0	10.0	13.0	1.0	0.0	72.0	74.0	294.0	290.0	64.0	970.26	148.0	22.0	-44.0	-1022.0	1636887576.129638
7.0	2.0	10.0	12.0	1.0	0.0	71.0	74.0	292.0	290.0	64.0	970.26	148.0	19.0	-29.0	-1009.0	1636887576.233891
8.0	2.0	10.0	11.0	1.0	0.0	71.0	74.0	290.0	290.0	64.0	970.21	148.0	48.0	-48.0	-1009.0	1636887576.353895
8.0	2.0	10.0	10.0	1.0	0.0	71.0	74.0	291.0	290.0	64.0	970.17	148.0	47.0	-29.0	-1014.0	1636887576.4574
8.0	2.0	10.0	9.0	1.0	0.0	71.0	74.0	286.0	290.0	64.0	970.2	148.0	65.0	-47.0	-1008.0	1636887576.60448
8.0	2.0	10.0	9.0	1.0	0.0	71.0	74.0	286.0	290.0	64.0	970.2	148.0	65.0	-47.0	-1008.0	1636887576.647889
8.0	2.0	10.0	8.0	1.0	0.0	71.0	74.0	286.0	290.0	64.0	970.27	149.0	57.0	-40.0	-1003.0	1636887576.647889
5.0	2.0	10.0	7.0	1.0	0.0	71.0	74.0	289.0	290.0	64.0	970.13	149.0	64.0	-38.0	-983.0	1636887576.740455
-1.0	3.0	9.0	7.0	1.0	0.0	71.0	74.0	291.0	290.0	64.0	970.23	149.0	55.0	-35.0	-995.0	1636887576.9119
-8.0	2.0	9.0	8.0	1.0	0.0	71.0	74.0	293.0	290.0	64.0	970.17	149.0	49.0	-46.0	-1001.0	1636887576.961524
-8.0	2.0	9.0	10.0	2.0	0.0	71.0	74.0	294.0	290.0	64.0	970.26	149.0	30.0	-57.0	-1031.0	1636887577.049616
-7.0	1.0	9.0	12.0	2.0	0.0	71.0	74.0	290.0	290.0	64.0	970.2	149.0	-1.0	-27.0	-1028.0	1636887577.172637
-7.0	1.0	10.0	13.0	2.0	0.0	71.0	75.0	286.0	290.0	64.0	970.22	149.0	-5.0	-56.0	-1021.0	1636887577.315631
-7.0	2.0	10.0	15.0	2.0	0.0	71.0	75.0	287.0	290.0	64.0	970.25	149.0	-14.0	-45.0	-1013.0	1636887577.365238
-8.0	2.0	10.0	16.0	2.0	0.0	71.0	75.0	294.0	290.0	64.0	970.37	149.0	-28.0	-36.0	-1007.0	1636887577.527378
-7.0	3.0	10.0	17.0	3.0	0.0	71.0	75.0	288.0	290.0	64.0	970.36	149.0	-34.0	-34.0	-1008.0	1636887577.669158
-7.0	3.0	10.0	18.0	3.0	0.0	71.0	75.0	289.0	290.0	64.0	970.32	150.0	-36.0	-34.0	-997.0	1636887577.670024
-7.0	3.0	10.0	19.0	4.0	0.0	71.0	75.0	289.0	290.0	64.0	970.27	150.0	-49.0	-40.0	-974.0	1636887577.8312
-8.0	3.0	9.0	20.0	4.0	0.0	71.0	75.0	300.0	290.0	64.0	970.26	150.0	-48.0	-49.0	-995.0	1636887577.976538
-7.0	3.0	10.0	21.0	4.0	0.0	71.0	75.0	301.0	290.0	64.0	970.23	150.0	-64.0	-46.0	-995.0	1636887577.976538
-7.0	4.0	10.0	22.0	5.0	0.0	71.0	75.0	296.0	290.0	64.0	970.15	150.0	-72.0	-41.0	-989.0	1636887578.137541
-3.0	6.0	9.0	23.0	5.0	0.0	71.0	75.0	290.0	290.0	64.0	970.19	150.0	-66.0	-34.0	-980.0	1636887578.28275
4.0	4.0	10.0	22.0	6.0	0.0	71.0	74.0	294.0	290.0	64.0	970.3	150.0	-61.0	-48.0	-1000.0	1636887578.28275
8.0	2.0	10.0	20.0	6.0	0.0	71.0	74.0	290.0	290.0	63.0	970.4	150.0	-56.0	-48.0	-1006.0	1636887578.445336
8.0	0.0	10.0	19.0	5.0	0.0	71.0	74.0	292.0	290.0	63.0	970.53	150.0	-34.0	-53.0	-1018.0	1636887578.590867
8.0	0.0	10.0	17.0	5.0	0.0	71.0	74.0	283.0	290.0	63.0	970.49	150.0	-16.0	-48.0	-1022.0	1636887578.590867
8.0	0.0	10.0	16.0	4.0	0.0	71.0	74.0	294.0	290.0	63.0	970.48	151.0	-5.0	-54.0	-1014.0	1636887578.754713
8.0	0.0	10.0	14.0	3.0	0.0	71.0	74.0	287.0	290.0	63.0	970.43	151.0	-15.0	-38.0	-1017.0	1636887578.895888
8.0	0.0	10.0	13.0	3.0	0.0	71.0	74.0	290.0	290.0	63.0	970.41	151.0	-16.0	-33.0	-1009.0	1636887578.898654
8.0	0.0	10.0	11.0	2.0	0.0	71.0	74.0	291.0	290.0	63.0	970.31	151.0	-3.0	-34.0	-1014.0	1636887579.059801
8.0	0.0	10.0	10.0	1.0	0.0	71.0	74.0	292.0	290.0	63.0	970.36	151.0	4.0	-35.0	-1021.0	1636887579.202699
8.0	0.0	10.0	9.0	1.0	0.0	71.0	74.0	294.0	290.0	63.0	970.33	151.0	15.0	-41.0	-1011.0	1636887579.202699
8.0	0.0	10.0	7.0	0.0	0.0	71.0	74.0	289.0	290.0	63.0	970.3	151.0	33.0	-41.0	-1017.0	1636887579.368608
8.0	0.0	10.0	6.0	0.0	0.0	71.0	74.0	292.0	290.0	63.0	970.3	151.0	41.0	-47.0	-1004.0	1636887579.512073
8.0	0.0	10.0	5.0	0.0	0.0	71.0	74.0	292.0	290.0	63.0	970.32	151.0	59.0	-52.0	-991.0	1636887579.512073
8.0	0.0	10.0	4.0	0.0	0.0	71.0	74.0	289.0	290.0	63.0	970.27	151.0	39.0	-21.0	-1008.0	1636887579.674903
8.0	0.0	10.0	4.0	0.0	0.0	71.0	74.0	290.0	290.0	63.0	970.28	152.0	67.0	-45.0	-992.0	1636887579.674903
8.0	0.0	10.0	3.0	-1.0	0.0	71.0	74.0	299.0	290.0	63.0	970.31	152.0	70.0	-25.0	-987.0	1636887579.819425
8.0	0.0	10.0	2.0	-1.0	0.0	71.0	74.0	295.0	290.0	63.0	970.32	152.0	83.0	-28.0	-989.0	1636887579.856311
8.0	0.0	10.0	2.0	-1.0	0.0	71.0	74.0	290.0	290.0	63.0	970.36	152.0	60.0	-10.0	-989.0	1636887579.983822
8.0	0.0	10.0	1.0	-1.0	0.0	71.0	74.0	293.0	290.0	63.0	970.26	152.0	85.0	-27.0	-973.0	1636887580.12329
8.0	0.0	10.0	1.0	-2.0	0.0	71.0	74.0	289.0	290.0	63.0	970.32	152.0	108.0	-32.0	-964.0	1636887580.159869
8.0	0.0	10.0	0.0	-2.0	0.0	70.0	73.0	289.0	290.0	63.0	970.25	152.0	100.0	-33.0	-983.0	1636887580.290984
8.0	0.0	10.0	0.0	-2.0	0.0	70.0	73.0	297.0	290.0	63.0	970.26	152.0	96.0	-18.0	-979.0	1636887580.365133
8.0	0.0	10.0	0.0	-2.0	0.0	70.0	73.0	289.0	290.0	63.0	970.33	152.0	98.0	-28.0	-994.0	1636887580.466738
8.0	0.0	10.0	0.0	-3.0	0.0	70.0	73.0	290.0	290.0	63.0	970.46	152.0	104.0	-22.0	-1011.0	1636887580.568117
8.0	0.0	10.0	-1.0	-3.0	0.0	70.0	73.0	292.0	290.0	63.0	970.44	153.0	115.0	-34.0	-991.0	1636887580.670245
8.0	0.0	10.0	-1.0	-3.0	0.0	70.0	73.0	296.0	290.0	63.0	970.21	153.0	111.0	-21.0	-985.0	1636887580.770845
8.0	1.0	10.0	-1.0	-3.0	0.0	70.0	73.0	287.0	290.0	63.0	970.33	153.0	113.0	-24.0	-990.0	1636887580.873657
8.0	1.0	10.0	-1.0	-3.0	0.0	70.0	73.0	295.0	290.0	63.0	970.32	153.0	111.0	-12.0	-985.0	1636887580.976741
8.0	0.0	10.0	-2.0	-3.0	0.0	70.0	73.0	288.0	290.0	63.0	970.06	153.0	127.0	-25.0	-990.0	1636887581.078803
8.0	0.0	10.0	-2.0	-3.0	0.0	70.0	73.0	291.0	290.0	63.0	970.06	153.0	131.0	-30.0	-1002.0	1636887581.179889
8.0	0.0	9.0	-2.0	-3.0	0.0	70.0	73.0	293.0	290.0	63.0	970.05	153.0	124.0	-22.0	-1013.0	1636887581.283967
8.0	1.0	9.0	-2.0	-3.0	0.0	70.0	73.0	292.0	290.0	63.0	970.25	153.0	121.0	-10.0	-987.0	1636887581.381286
9.0	0.0	10.0	-2.0	-3.0	0.0	70.0	73.0	291.0	290.0	63.0	970.14	153.0	105.0	-12.0	-1008.0	1636887581.485512
8.0	0.0	10.0	-3.0	-4.0	0.0	70.0	73.0	287.0	290.0	63.0	970.13	153.0	121.0	-21.0	-991.0	1636887581.588117
8.0	1.0	10.0	-3.0	-4.0	0.0	70.0	73.0	283.0	290.0	63.0	970.11	154.0	109.0	5.0	-1007.0	1636887581.690721
8.0	1.0	10.0	-4.0	-4.0	0.0	70.0	73.0	288.0	290.0	63.0	970.15	154.0	109.0	-13.0	-1011.0	1636887581.790207
8.0	2.0	9.0	-4.0	-4.0	0.0	70.0	73.0	288.0	290.0	63.0	970.09	154.0	141.0	-33.0	-996.0	1636887581.89066
8.0	2.0	10.0	-4.0	-3.0	0.0	70.0	73.0	285.0	290.0	63.0	970.24	154.0	138.0	17.0	-981.0	1636887581.993264
8.0	1.0	10.0	-4.0	-3.0	0.0	70.0	73.0	291.0	290.0	63.0	970.04	154.0	147.0	-10.0	-963.0	1636887582.096519
8.0	1.0	10.0	-5.0	-3.0	0.0	70.0	73.0	284.0	290.0	63.0	969.93	154.0	134.0	-10.0	-1023.0	1636887582.200829
8.0	1.0	10.0	-5.0	-3.0	0.0	70.0	73.0	285.0	290.0	63.0	970.07	154.0	128.0	-18.0	-997.0	1636887582.302707
8.0	2.0	10.0	-5.0	-3.0	0.0	70.0	73.0	288.0	290.0	62.0	970.14	154.0	119.0	-17.0	-1012.0	1636887582.403704
8.0	2.0	10.0	-5.0	-2.0	0.0	70.0	73.0	289.0	290.0	62.0	970.17	154.0	127.0	-18.0	-994.0	1636887582.505804
7.0	3.0	10.0	-6.0	-2.0	0.0	70.0	73.0	292.0	290.0	62.0	970.14	155.0	133.0	-46.0	-1006.0	1636887582.606217
7.0	4.0	10.0	-6.0	-2.0	0.0	70.0	73.0	289.0	290.0	62.0	970.2	155.0	137.0	-38.0	-992.0	1636887582.710681
6.0	4.0	10.0	-6.0	-2.0	0.0	70.0	73.0	282.0	290.0	62.0	970.33	155.0	129.0	-39.0	-992.0	1636887582.810831
4.0	3.0	10.0	-5.0	-1.0	0.0	70.0	73.0	283.0	290.0	62.0	970.27	155.0	161.0	-49.0	-991.0	1636887582.913534
4.0	2.0	10.0	-5.0	-1.0	0.0	70.0	73.0	280.0	290.0	62.0	970.27	155.0	145.0	-62.0	-981.0	1636887583.015768
3.0	3.0	10.0	-4.0	-1.0	0.0	70.0	73.0	283.0	280.0	62.0	970.25	155.0	138.0	-56.0	-1016.0	1636887583.118517
3.0	3.0	10.0	-4.0	-1.0	0.0	70.0	73.0	285.0	290.0	62.0	970.26	155.0	112.0	-50.0	-988.0	1636887583.220549
3.0	4.0	9.0	-3.0	-1.0	0.0	70.0	72.0	286.0	290.0	62.0	970.24	155.0	130.0	-52.0	-990.0	1636887583.322598
3.0	3.0	10.0	-3.0	0.0	0.0	70.0	72.0	287.0	290.0	62.0	970.3	155.0	139.0	-59.0	-1007.0	1636887583.423409
3.0	2.0	10.0	-2.0	0.0	0.0	70.0	72.0	294.0	290.0	62.0	970.21	155.0	140.0	-36.0	-978.0	1636887583.475585
