pitch	roll	yaw	vgx	vgy	vgz	templ	temph	tof	h	bat	baro	time	agx	agy	agz	timestamp
1.0	0.0	10.0	0.0	0.0	0.0	78.0	80.0	10.0	0.0	69.0	967.96	109.0	33.0	7.0	-999.0	1636887371.97329
1.0	0.0	10.0	0.0	0.0	0.0	78.0	80.0	10.0	0.0	69.0	968.0	109.0	35.0	7.0	-997.0	1636887372.02218
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	967.98	109.0	35.0	7.0	-1000.0	1636887372.175664
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	967.95	109.0	35.0	7.0	-998.0	1636887372.228311
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	968.02	109.0	34.0	7.0	-998.0	1636887372.33091
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	968.03	109.0	34.0	8.0	-998.0	1636887372.429773
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	967.97	109.0	36.0	6.0	-999.0	1636887372.531554
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	967.95	109.0	34.0	5.0	-1000.0	1636887372.633588
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	968.03	109.0	35.0	7.0	-1001.0	1636887372.737943
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	968.02	109.0	33.0	8.0	-999.0	1636887372.838421
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	968.01	109.0	34.0	6.0	-997.0	1636887372.94274
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	967.99	109.0	36.0	8.0	-998.0	1636887373.041997
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	968.01	109.0	35.0	7.0	-997.0	1636887373.146468
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	967.96	109.0	34.0	8.0	-997.0	1636887373.247843
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	968.01	109.0	36.0	9.0	-1001.0	1636887373.349917
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	967.97	109.0	36.0	6.0	-1000.0	1636887373.449991
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	968.0	109.0	36.0	8.0	-997.0	1636887373.552265
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	968.02	109.0	33.0	9.0	-1001.0	1636887373.65436
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	967.96	109.0	35.0	8.0	-997.0	1636887373.757814
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	967.98	109.0	34.0	8.0	-999.0	1636887373.859188
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	968.0	109.0	34.0	7.0	-999.0	1636887373.962012
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	967.97	109.0	34.0	8.0	-998.0	1636887374.062222
1.0	0.0	10.0	0.0	0.0	0.0	76.0	80.0	10.0	0.0	69.0	968.05	109.0	33.0	6.0	-997.0	1636887374.164187
1.0	0.0	10.0	0.0	0.0	0.0	76.0	80.0	10.0	0.0	69.0	968.02	109.0	36.0	6.0	-998.0	1636887374.267029
1.0	0.0	10.0	0.0	0.0	0.0	76.0	80.0	10.0	0.0	69.0	967.96	109.0	35.0	7.0	-999.0	1636887374.370894
1.0	0.0	10.0	0.0	0.0	0.0	76.0	80.0	10.0	0.0	69.0	967.97	109.0	35.0	8.0	-1000.0	1636887374.469917
1.0	0.0	10.0	0.0	0.0	0.0	76.0	80.0	10.0	0.0	69.0	968.01	109.0	35.0	6.0	-999.0	1636887374.572381
1.0	0.0	10.0	0.0	0.0	0.0	76.0	80.0	10.0	0.0	69.0	967.98	109.0	34.0	7.0	-998.0	1636887374.673775
1.0	0.0	10.0	0.0	0.0	0.0	76.0	80.0	10.0	0.0	69.0	967.99	109.0	34.0	7.0	-998.0	1636887374.775615
1.0	0.0	10.0	0.0	0.0	0.0	76.0	80.0	10.0	0.0	69.0	968.04	109.0	34.0	7.0	-1000.0	1636887374.87967
1.0	0.0	10.0	0.0	0.0	0.0	76.0	80.0	10.0	0.0	69.0	968.03	109.0	35.0	7.0	-999.0	1636887374.9797
1.0	0.0	10.0	0.0	0.0	0.0	76.0	80.0	10.0	0.0	69.0	967.97	109.0	35.0	7.0	-999.0	1636887375.081873
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	967.99	109.0	34.0	7.0	-998.0	1636887375.184606
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	967.98	109.0	34.0	7.0	-997.0	1636887375.288483
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	967.99	109.0	34.0	7.0	-997.0	1636887375.390233
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	967.94	109.0	36.0	8.0	-998.0	1636887375.438172
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	967.94	109.0	34.0	7.0	-998.0	1636887375.542266
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	967.96	109.0	34.0	6.0	-997.0	1636887375.646561
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	967.95	109.0	34.0	6.0	-998.0	1636887375.744525
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	967.98	109.0	34.0	6.0	-997.0	1636887375.848762
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	967.95	109.0	34.0	6.0	-999.0	1636887375.948625
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	967.95	109.0	35.0	7.0	-1001.0	1636887376.053164
1.0	0.0	10.0	0.0	0.0	0.0	78.0	80.0	10.0	0.0	69.0	968.02	109.0	34.0	8.0	-1000.0	1636887376.154634
1.0	0.0	10.0	0.0	0.0	0.0	78.0	80.0	10.0	0.0	69.0	967.88	109.0	33.0	8.0	-1000.0	1636887376.254119
1.0	0.0	10.0	0.0	0.0	0.0	78.0	80.0	10.0	0.0	69.0	967.92	109.0	33.0	7.0	-998.0	1636887376.358834
1.0	0.0	10.0	0.0	0.0	0.0	78.0	80.0	10.0	0.0	69.0	967.93	109.0	34.0	7.0	-999.0	1636887376.460162
1.0	0.0	10.0	0.0	0.0	0.0	78.0	80.0	10.0	0.0	69.0	967.95	109.0	35.0	7.0	-1002.0	1636887376.560873
1.0	0.0	10.0	0.0	0.0	0.0	78.0	80.0	10.0	0.0	69.0	967.93	109.0	34.0	6.0	-999.0	1636887376.662535
1.0	0.0	10.0	0.0	0.0	0.0	78.0	80.0	10.0	0.0	69.0	967.94	109.0	34.0	7.0	-998.0	1636887376.766318
1.0	0.0	10.0	0.0	0.0	0.0	78.0	80.0	10.0	0.0	69.0	967.97	109.0	33.0	7.0	-998.0	1636887376.869687
1.0	0.0	10.0	0.0	0.0	0.0	78.0	80.0	10.0	0.0	69.0	967.93	109.0	36.0	8.0	-994.0	1636887376.968793
1.0	0.0	10.0	0.0	0.0	0.0	78.0	80.0	10.0	0.0	69.0	968.01	109.0	34.0	5.0	-997.0	1636887377.070089
1.0	0.0	10.0	0.0	0.0	0.0	78.0	80.0	10.0	0.0	69.0	967.96	109.0	34.0	7.0	-1001.0	1636887377.176801
1.0	0.0	10.0	0.0	0.0	0.0	78.0	80.0	10.0	0.0	69.0	967.95	109.0	33.0	9.0	-1000.0	1636887377.277684
1.0	0.0	10.0	0.0	0.0	0.0	78.0	80.0	10.0	0.0	69.0	967.92	109.0	35.0	7.0	-999.0	1636887377.376768
1.0	0.0	10.0	0.0	0.0	0.0	78.0	80.0	10.0	0.0	69.0	967.97	109.0	35.0	9.0	-1000.0	1636887377.480181
1.0	0.0	10.0	0.0	0.0	0.0	78.0	80.0	10.0	0.0	69.0	967.99	109.0	35.0	7.0	-1001.0	1636887377.579814
1.0	0.0	10.0	0.0	0.0	0.0	78.0	80.0	10.0	0.0	69.0	967.97	109.0	35.0	9.0	-995.0	1636887377.685504
1.0	0.0	10.0	0.0	0.0	0.0	78.0	80.0	10.0	0.0	69.0	967.99	109.0	33.0	8.0	-999.0	1636887377.786956
1.0	0.0	10.0	0.0	0.0	0.0	78.0	80.0	10.0	0.0	69.0	967.95	109.0	34.0	8.0	-999.0	1636887377.886823
1.0	0.0	10.0	0.0	0.0	0.0	78.0	80.0	10.0	0.0	69.0	967.98	109.0	33.0	8.0	-997.0	1636887377.992282
1.0	0.0	10.0	0.0	0.0	0.0	78.0	80.0	10.0	0.0	69.0	967.99	109.0	34.0	7.0	-1000.0	1636887378.09309
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	967.96	109.0	36.0	8.0	-999.0	1636887378.194187
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	967.99	109.0	35.0	8.0	-1002.0	1636887378.295381
2.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	967.98	109.0	35.0	7.0	-998.0	1636887378.398568
2.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	967.99	109.0	34.0	7.0	-998.0	1636887378.499401
2.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	967.95	109.0	34.0	6.0	-1000.0	1636887378.604674
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	967.94	109.0	35.0	8.0	-998.0	1636887378.655719
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	967.93	109.0	35.0	7.0	-997.0	1636887378.756079
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	967.97	109.0	35.0	8.0	-998.0	1636887378.859227
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	967.94	109.0	35.0	8.0	-1000.0	1636887378.963431
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	69.0	967.94	109.0	33.0	7.0	-998.0	1636887379.065048
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	69.0	967.99	109.0	35.0	9.0	-1000.0	1636887379.162819
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	69.0	967.92	109.0	35.0	7.0	-997.0	1636887379.264539
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	69.0	967.95	109.0	33.0	6.0	-1000.0	1636887379.373941
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	69.0	968.03	109.0	34.0	7.0	-999.0	1636887379.469254
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	69.0	967.94	109.0	35.0	8.0	-1000.0	1636887379.573594
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	69.0	967.96	109.0	35.0	10.0	-998.0	1636887379.675556
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	69.0	967.93	109.0	34.0	8.0	-997.0	1636887379.77757
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	69.0	967.96	109.0	35.0	9.0	-998.0	1636887379.878819
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	69.0	967.97	109.0	35.0	8.0	-996.0	1636887379.981464
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	69.0	967.96	109.0	33.0	9.0	-997.0	1636887380.082546
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	69.0	967.93	109.0	35.0	8.0	-1000.0	1636887380.183991
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	69.0	967.95	109.0	34.0	7.0	-998.0	1636887380.287525
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.95	109.0	35.0	7.0	-1000.0	1636887380.387065
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.9	109.0	35.0	8.0	-998.0	1636887380.491684
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.96	109.0	36.0	8.0	-998.0	1636887380.593123
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.94	109.0	34.0	8.0	-999.0	1636887380.694044
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.96	109.0	36.0	8.0	-1002.0	1636887380.79567
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.89	109.0	35.0	7.0	-997.0	1636887380.89618
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.96	109.0	36.0	6.0	-999.0	1636887380.999118
2.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.96	109.0	34.0	7.0	-999.0	1636887381.102018
2.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.95	109.0	35.0	8.0	-998.0	1636887381.203265
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.99	109.0	35.0	6.0	-997.0	1636887381.307968
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.98	109.0	35.0	6.0	-999.0	1636887381.408094
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.99	109.0	34.0	6.0	-997.0	1636887381.51165
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.94	109.0	35.0	8.0	-998.0	1636887381.713271
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.9	109.0	35.0	7.0	-1000.0	1636887381.713271
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.98	109.0	34.0	8.0	-999.0	1636887381.76814
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.98	109.0	36.0	8.0	-999.0	1636887381.866745
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.96	109.0	35.0	8.0	-1001.0	1636887381.969912
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.96	109.0	35.0	6.0	-1002.0	1636887382.072707
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	68.0	967.94	109.0	36.0	6.0	-996.0	1636887382.171733
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	68.0	967.92	109.0	33.0	7.0	-997.0	1636887382.276105
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	68.0	967.96	109.0	34.0	7.0	-998.0	1636887382.379482
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	68.0	967.93	109.0	34.0	8.0	-1001.0	1636887382.478327
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	68.0	967.96	109.0	34.0	8.0	-1001.0	1636887382.57967
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	68.0	967.96	109.0	34.0	8.0	-999.0	1636887382.682981
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	68.0	967.95	109.0	35.0	8.0	-997.0	1636887382.786034
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	68.0	967.94	109.0	33.0	8.0	-1000.0	1636887382.887717
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	68.0	967.98	109.0	34.0	8.0	-998.0	1636887382.988391
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	68.0	967.93	109.0	33.0	9.0	-1000.0	1636887383.09225
1.0	0.0	10.0	0.0	0.0	0.0	78.0	79.0	10.0	0.0	68.0	967.96	109.0	34.0	7.0	-999.0	1636887383.195668
1.0	0.0	10.0	0.0	0.0	0.0	78.0	79.0	10.0	0.0	68.0	967.98	109.0	35.0	7.0	-1000.0	1636887383.297122
1.0	0.0	10.0	0.0	0.0	0.0	78.0	79.0	10.0	0.0	68.0	967.94	109.0	35.0	7.0	-999.0	1636887383.398396
1.0	0.0	10.0	0.0	0.0	0.0	78.0	79.0	10.0	0.0	68.0	967.93	109.0	35.0	8.0	-999.0	1636887383.49871
1.0	0.0	10.0	0.0	0.0	0.0	78.0	79.0	10.0	0.0	68.0	967.92	109.0	33.0	7.0	-996.0	1636887383.601869
2.0	0.0	10.0	0.0	0.0	0.0	78.0	79.0	10.0	0.0	68.0	967.96	109.0	35.0	7.0	-999.0	1636887383.702644
2.0	0.0	10.0	0.0	0.0	0.0	78.0	79.0	10.0	0.0	68.0	967.93	109.0	33.0	7.0	-999.0	1636887383.807209
1.0	0.0	10.0	0.0	0.0	0.0	78.0	79.0	10.0	0.0	68.0	967.95	109.0	35.0	7.0	-999.0	1636887383.906654
2.0	0.0	10.0	0.0	0.0	0.0	78.0	79.0	10.0	0.0	68.0	967.96	109.0	33.0	7.0	-998.0	1636887384.009056
1.0	0.0	10.0	0.0	0.0	0.0	78.0	79.0	10.0	0.0	68.0	967.94	109.0	34.0	6.0	-999.0	1636887384.110754
1.0	0.0	10.0	0.0	0.0	0.0	78.0	80.0	10.0	0.0	68.0	967.92	109.0	35.0	7.0	-1001.0	1636887384.215593
1.0	0.0	10.0	0.0	0.0	0.0	78.0	80.0	10.0	0.0	68.0	967.91	109.0	35.0	6.0	-999.0	1636887384.31476
1.0	0.0	10.0	0.0	0.0	0.0	78.0	80.0	10.0	0.0	68.0	967.96	109.0	36.0	10.0	-999.0	1636887384.418953
1.0	0.0	10.0	0.0	0.0	0.0	78.0	80.0	10.0	0.0	68.0	967.98	109.0	35.0	7.0	-999.0	1636887384.519919
1.0	0.0	10.0	0.0	0.0	0.0	78.0	80.0	10.0	0.0	68.0	967.98	109.0	35.0	7.0	-1000.0	1636887384.621892
1.0	0.0	10.0	0.0	0.0	0.0	78.0	80.0	10.0	0.0	68.0	967.96	109.0	34.0	8.0	-998.0	1636887384.72399
1.0	0.0	10.0	0.0	0.0	0.0	78.0	80.0	10.0	0.0	68.0	967.96	109.0	34.0	7.0	-1000.0	1636887384.824174
1.0	0.0	10.0	0.0	0.0	0.0	78.0	80.0	10.0	0.0	68.0	967.92	109.0	35.0	7.0	-998.0	1636887384.925581
1.0	0.0	10.0	0.0	0.0	0.0	78.0	80.0	10.0	0.0	68.0	967.95	109.0	35.0	8.0	-999.0	1636887385.028544
1.0	0.0	10.0	0.0	0.0	0.0	78.0	80.0	10.0	0.0	68.0	967.95	109.0	34.0	7.0	-997.0	1636887385.133261
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	68.0	967.96	109.0	35.0	8.0	-996.0	1636887385.233384
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	68.0	967.95	109.0	34.0	8.0	-998.0	1636887385.336401
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	68.0	967.99	109.0	34.0	6.0	-1000.0	1636887385.3878
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	68.0	967.93	109.0	34.0	7.0	-1001.0	1636887385.486531
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	68.0	967.94	109.0	33.0	8.0	-999.0	1636887385.591107
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	68.0	967.96	109.0	33.0	7.0	-997.0	1636887385.69064
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	68.0	967.93	109.0	34.0	7.0	-1000.0	1636887385.793238
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	68.0	967.95	109.0	35.0	8.0	-998.0	1636887385.896327
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	68.0	967.94	109.0	34.0	7.0	-999.0	1636887385.997656
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	68.0	967.93	109.0	34.0	8.0	-997.0	1636887386.102304
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.94	109.0	34.0	7.0	-998.0	1636887386.204126
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.96	109.0	33.0	8.0	-999.0	1636887386.305267
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.97	109.0	34.0	7.0	-997.0	1636887386.40826
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.92	109.0	35.0	10.0	-998.0	1636887386.507415
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.93	109.0	33.0	7.0	-999.0	1636887386.61258
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.93	109.0	35.0	6.0	-1001.0	1636887386.711403
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.92	109.0	34.0	8.0	-999.0	1636887386.814186
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.91	109.0	34.0	7.0	-1000.0	1636887386.916944
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.99	109.0	33.0	8.0	-998.0	1636887387.02007
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.94	109.0	34.0	9.0	-998.0	1636887387.121276
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	68.0	967.98	109.0	34.0	6.0	-998.0	1636887387.223969
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	68.0	967.98	109.0	34.0	8.0	-998.0	1636887387.325081
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	68.0	967.94	109.0	34.0	9.0	-1000.0	1636887387.425148
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	68.0	967.94	109.0	35.0	8.0	-998.0	1636887387.527717
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	68.0	967.99	109.0	33.0	8.0	-1000.0	1636887387.629319
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	68.0	967.93	109.0	35.0	8.0	-999.0	1636887387.731632
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	68.0	967.96	109.0	34.0	6.0	-998.0	1636887387.834785
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	68.0	967.94	109.0	34.0	8.0	-1000.0	1636887387.938127
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	68.0	967.93	109.0	33.0	7.0	-998.0	1636887388.037148
1.0	0.0	10.0	0.0	0.0	0.0	77.0	80.0	10.0	0.0	68.0	967.94	109.0	33.0	6.0	-997.0	1636887388.140025
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.95	109.0	34.0	6.0	-998.0	1636887388.241346
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.96	109.0	34.0	7.0	-997.0	1636887388.344491
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.96	109.0	35.0	6.0	-1000.0	1636887388.445942
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.95	109.0	34.0	8.0	-998.0	1636887388.550481
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.91	109.0	34.0	7.0	-1000.0	1636887388.597435
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.95	109.0	34.0	8.0	-1000.0	1636887388.699564
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.92	109.0	35.0	6.0	-1000.0	1636887388.803475
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	968.0	109.0	35.0	7.0	-1000.0	1636887388.906315
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.93	109.0	36.0	8.0	-998.0	1636887389.005517
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.93	109.0	34.0	6.0	-998.0	1636887389.107635
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.98	109.0	34.0	6.0	-995.0	1636887389.213412
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.98	109.0	36.0	8.0	-1002.0	1636887389.312533
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.91	109.0	35.0	7.0	-1000.0	1636887389.416306
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.91	109.0	34.0	8.0	-998.0	1636887389.519059
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.93	109.0	34.0	8.0	-1001.0	1636887389.617722
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.93	109.0	35.0	8.0	-1000.0	1636887389.723093
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.93	109.0	36.0	7.0	-1001.0	1636887389.82211
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.94	109.0	33.0	7.0	-999.0	1636887389.92403
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.9	109.0	35.0	6.0	-999.0	1636887390.028628
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.94	109.0	35.0	7.0	-1000.0	1636887390.130218
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.97	109.0	34.0	9.0	-1001.0	1636887390.233301
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.92	109.0	32.0	7.0	-999.0	1636887390.331973
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.93	109.0	33.0	7.0	-999.0	1636887390.436812
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.98	109.0	35.0	7.0	-1000.0	1636887390.538319
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.93	109.0	34.0	10.0	-998.0	1636887390.637564
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.93	109.0	34.0	8.0	-1000.0	1636887390.739095
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.89	109.0	34.0	8.0	-998.0	1636887390.843461
1.0	0.0	10.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	68.0	967.93	109.0	34.0	7.0	-998.0	1636887390.946445
