timestamp	pitch	roll	yaw	vgx	vgy	vgz	templ	temph	tof	h	bat	baro	time	agx	agy	agz	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	84.0	10.0	0.0	26.0	967.75	59.0	42.0	37.0	-996.0	1636888168.992963	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	84.0	10.0	0.0	26.0	967.77	59.0	40.0	36.0	-999.0	1636888169.09321	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	84.0	10.0	0.0	26.0	967.76	59.0	40.0	38.0	-995.0	1636888169.193086	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	84.0	10.0	0.0	26.0	967.75	59.0	41.0	38.0	-997.0	1636888169.296174	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	84.0	10.0	0.0	26.0	967.79	59.0	42.0	37.0	-1000.0	1636888169.39729	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	84.0	10.0	0.0	26.0	967.73	59.0	43.0	39.0	-998.0	1636888169.501508	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.76	59.0	43.0	38.0	-997.0	1636888169.603588	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.74	59.0	41.0	38.0	-996.0	1636888169.703985	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.81	59.0	44.0	38.0	-997.0	1636888169.805398	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.78	59.0	41.0	38.0	-997.0	1636888169.911007	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.74	59.0	42.0	36.0	-999.0	1636888170.008764	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.74	59.0	42.0	38.0	-997.0	1636888170.112146	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.78	59.0	42.0	37.0	-998.0	1636888170.215067	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	83.0	10.0	0.0	26.0	967.77	59.0	42.0	37.0	-998.0	1636888170.316524	
