timestamp,pitch,roll,yaw,vgx,vgy,vgz,templ,h,bat,baro,agx,agy,agz,wind speed
1634976680.74435,-1.0,0.0,43.0,0.0,0.0,0.0,74.0,70.0,22.0,951.69,-8.0,-13.0,-989.0,-1.0
1634976680.84072,-1.0,0.0,43.0,0.0,0.0,0.0,74.0,70.0,22.0,951.64,-21.0,7.0,-976.0,-1.0
1634976680.951329,-1.0,0.0,43.0,0.0,0.0,0.0,74.0,70.0,22.0,951.7,-22.0,0.0,-975.0,-1.0
1634976681.056723,-1.0,0.0,43.0,0.0,0.0,1.0,74.0,60.0,22.0,951.65,-14.0,-2.0,-991.0,-1.0
1634976681.146991,-1.0,0.0,43.0,0.0,0.0,1.0,74.0,60.0,22.0,951.63,-20.0,-2.0,-1024.0,-1.0
1634976681.25061,-1.0,0.0,43.0,0.0,0.0,1.0,74.0,60.0,22.0,951.59,-12.0,-9.0,-1026.0,-1.0
1634976681.361803,-1.0,0.0,43.0,0.0,0.0,0.0,74.0,60.0,22.0,951.57,-6.0,-14.0,-1034.0,-1.0
1634976681.457152,-1.0,0.0,43.0,0.0,0.0,0.0,73.0,60.0,22.0,951.54,-14.0,-3.0,-1057.0,-1.0
1634976681.561865,-1.0,0.0,43.0,0.0,0.0,0.0,73.0,60.0,22.0,951.56,-14.0,-26.0,-1103.0,-1.0
1634976681.66274,-1.0,0.0,43.0,0.0,0.0,0.0,73.0,60.0,22.0,951.53,-63.0,10.0,-1044.0,-1.0
1634976681.759046,-1.0,0.0,43.0,0.0,0.0,0.0,73.0,60.0,22.0,951.54,-12.0,-18.0,-1014.0,-1.0
1634976681.814577,-1.0,0.0,43.0,0.0,0.0,0.0,73.0,60.0,22.0,951.54,-12.0,-18.0,-1014.0,-1.0
1634976681.861535,-1.0,0.0,43.0,0.0,0.0,0.0,73.0,60.0,22.0,951.6,-12.0,-22.0,-1001.0,-1.0
1634976681.970892,0.0,0.0,43.0,0.0,0.0,0.0,73.0,60.0,22.0,951.67,0.0,-26.0,-1015.0,-1.0
1634976682.076391,0.0,0.0,43.0,0.0,0.0,0.0,73.0,60.0,22.0,951.65,-26.0,-10.0,-984.0,-1.0
1634976682.165483,0.0,1.0,42.0,0.0,0.0,0.0,73.0,60.0,22.0,951.59,-20.0,-16.0,-988.0,-1.0
1634976682.276297,0.0,1.0,42.0,0.0,0.0,0.0,73.0,60.0,22.0,951.64,5.0,-31.0,-997.0,-1.0
1634976682.382155,0.0,1.0,42.0,0.0,0.0,0.0,73.0,60.0,22.0,951.76,6.0,-25.0,-986.0,-1.0
1634976682.482403,0.0,0.0,42.0,0.0,0.0,0.0,73.0,60.0,21.0,951.72,30.0,-48.0,-1007.0,-1.0
1634976682.576135,0.0,1.0,43.0,0.0,0.0,0.0,73.0,60.0,21.0,951.65,-4.0,-15.0,-992.0,-1.0
1634976682.688836,0.0,1.0,43.0,0.0,0.0,0.0,73.0,60.0,21.0,951.72,-18.0,-20.0,-995.0,-1.0
1634976682.785981,0.0,1.0,43.0,0.0,0.0,0.0,73.0,60.0,21.0,951.76,-9.0,-29.0,-1005.0,-1.0
1634976682.881223,0.0,1.0,43.0,0.0,0.0,0.0,73.0,60.0,21.0,951.67,-2.0,-30.0,-1013.0,-1.0
1634976682.939177,0.0,1.0,43.0,0.0,0.0,-1.0,73.0,70.0,21.0,951.81,4.0,-43.0,-988.0,-1.0
1634976683.042356,0.0,2.0,43.0,0.0,0.0,-1.0,73.0,70.0,21.0,951.66,-5.0,-50.0,-984.0,-1.0
1634976683.140322,0.0,2.0,43.0,0.0,0.0,0.0,73.0,70.0,21.0,951.8,-26.0,-29.0,-979.0,-1.0
1634976683.247085,0.0,2.0,43.0,0.0,0.0,0.0,73.0,70.0,21.0,951.79,4.0,-43.0,-999.0,-1.0
1634976683.340822,-1.0,2.0,43.0,0.0,0.0,0.0,73.0,70.0,21.0,951.81,-10.0,-48.0,-983.0,-1.0
1634976683.453116,0.0,2.0,43.0,0.0,0.0,0.0,73.0,70.0,21.0,951.81,-27.0,-21.0,-969.0,-1.0
1634976683.54171,0.0,2.0,43.0,0.0,0.0,0.0,73.0,70.0,21.0,951.79,-9.0,-37.0,-991.0,-1.0
1634976683.653975,0.0,1.0,43.0,0.0,0.0,0.0,73.0,70.0,21.0,951.82,-24.0,-26.0,-985.0,-1.0
1634976683.759321,0.0,1.0,43.0,0.0,0.0,0.0,73.0,70.0,21.0,951.8,-26.0,-14.0,-982.0,-1.0
1634976683.85113,0.0,1.0,43.0,0.0,0.0,0.0,73.0,70.0,21.0,951.78,0.0,-47.0,-951.0,-1.0
1634976683.964089,0.0,1.0,43.0,0.0,0.0,0.0,73.0,70.0,21.0,951.76,-31.0,-40.0,-1090.0,-1.0
1634976684.063996,0.0,1.0,43.0,0.0,0.0,0.0,73.0,70.0,21.0,951.72,-21.0,-36.0,-1020.0,-1.0
1634976684.161378,0.0,2.0,43.0,0.0,0.0,0.0,73.0,70.0,21.0,951.78,-30.0,-13.0,-997.0,-1.0
1634976684.263917,0.0,1.0,43.0,0.0,0.0,0.0,73.0,70.0,21.0,951.69,-29.0,-17.0,-972.0,-1.0
1634976684.367682,0.0,1.0,43.0,0.0,0.0,0.0,73.0,70.0,21.0,951.77,4.0,-52.0,-1002.0,-1.0
1634976684.464933,0.0,1.0,43.0,0.0,0.0,0.0,72.0,70.0,20.0,951.83,-22.0,-18.0,-1096.0,-1.0
1634976684.574946,0.0,1.0,43.0,0.0,0.0,0.0,72.0,70.0,20.0,951.66,6.0,-43.0,-1041.0,-1.0
1634976684.677057,0.0,2.0,43.0,0.0,0.0,0.0,72.0,70.0,20.0,951.67,-12.0,-23.0,-962.0,-1.0
1634976684.779538,0.0,1.0,43.0,0.0,0.0,0.0,72.0,70.0,20.0,951.65,4.0,-37.0,-962.0,-1.0
1634976684.876188,0.0,1.0,43.0,0.0,0.0,0.0,72.0,70.0,20.0,951.58,0.0,-56.0,-1008.0,-1.0
1634976684.97995,-1.0,1.0,43.0,0.0,0.0,1.0,72.0,70.0,20.0,951.44,2.0,-47.0,-960.0,-1.0
1634976685.075644,-1.0,0.0,43.0,0.0,0.0,1.0,72.0,60.0,20.0,951.51,8.0,-46.0,-986.0,-1.0
1634976685.181834,0.0,1.0,43.0,0.0,0.0,1.0,72.0,60.0,20.0,951.55,5.0,-22.0,-1039.0,-1.0
1634976685.285815,0.0,1.0,43.0,0.0,0.0,1.0,72.0,60.0,20.0,951.35,0.0,-17.0,-1085.0,-1.0
1634976685.381386,0.0,1.0,43.0,0.0,0.0,1.0,72.0,50.0,20.0,951.38,-7.0,-22.0,-1074.0,-1.0
1634976685.480141,0.0,1.0,43.0,0.0,0.0,1.0,72.0,50.0,20.0,951.32,13.0,-17.0,-1046.0,-1.0
1634976685.582596,0.0,1.0,43.0,0.0,0.0,0.0,72.0,50.0,20.0,951.28,-34.0,-5.0,-1122.0,-1.0
1634976685.696904,0.0,0.0,43.0,0.0,0.0,0.0,72.0,50.0,20.0,951.28,-2.0,-30.0,-1059.0,-1.0
1634976685.794044,0.0,0.0,43.0,0.0,0.0,0.0,72.0,50.0,20.0,951.18,-7.0,-22.0,-1023.0,-1.0
1634976685.898169,0.0,1.0,43.0,0.0,0.0,0.0,72.0,50.0,20.0,951.2,4.0,-43.0,-1025.0,-1.0
1634976685.995584,0.0,0.0,43.0,0.0,0.0,0.0,72.0,50.0,20.0,951.19,-50.0,-21.0,-1079.0,-1.0
1634976686.104867,0.0,0.0,43.0,0.0,0.0,0.0,72.0,50.0,20.0,951.18,-27.0,-8.0,-1007.0,-1.0
1634976686.191772,0.0,0.0,43.0,0.0,0.0,0.0,72.0,50.0,20.0,951.23,-4.0,-41.0,-1049.0,-1.0
1634976686.302831,0.0,1.0,43.0,0.0,0.0,0.0,72.0,50.0,20.0,951.13,-43.0,-11.0,-1039.0,-1.0
1634976686.396662,-1.0,1.0,43.0,0.0,0.0,-1.0,72.0,50.0,20.0,951.24,-33.0,-30.0,-1020.0,-1.0
1634976686.508687,-1.0,1.0,43.0,0.0,0.0,-1.0,72.0,50.0,19.0,951.27,-31.0,-27.0,-1012.0,-1.0
1634976686.618947,-1.0,0.0,43.0,0.0,0.0,-1.0,72.0,50.0,19.0,951.23,-34.0,-26.0,-1005.0,-1.0
1634976686.715778,-1.0,1.0,43.0,0.0,0.0,-1.0,72.0,50.0,19.0,951.31,-38.0,-26.0,-1005.0,-1.0
1634976686.803895,-1.0,1.0,43.0,0.0,0.0,-1.0,72.0,50.0,19.0,951.36,0.0,-37.0,-1004.0,-1.0
1634976686.854779,-1.0,1.0,43.0,0.0,0.0,-1.0,72.0,50.0,19.0,951.4,-22.0,-31.0,-987.0,-1.0
1634976686.967398,-1.0,1.0,43.0,0.0,0.0,-1.0,72.0,60.0,19.0,951.35,-12.0,-32.0,-983.0,-1.0
1634976687.071673,-2.0,1.0,43.0,0.0,0.0,-1.0,72.0,60.0,19.0,951.4,-16.0,-29.0,-966.0,-1.0
1634976687.17401,-2.0,0.0,43.0,0.0,0.0,-1.0,72.0,60.0,19.0,951.49,-18.0,-33.0,-988.0,-1.0
1634976687.267826,-1.0,1.0,43.0,0.0,0.0,-1.0,72.0,60.0,19.0,951.51,-20.0,-47.0,-983.0,-1.0
1634976687.36675,-1.0,1.0,43.0,0.0,0.0,-1.0,72.0,70.0,19.0,951.58,-20.0,-26.0,-968.0,-1.0
1634976687.476108,-1.0,1.0,43.0,0.0,0.0,-1.0,71.0,70.0,19.0,951.57,-38.0,-25.0,-965.0,-1.0
1634976687.571558,-1.0,1.0,43.0,0.0,0.0,-1.0,71.0,70.0,19.0,951.59,-32.0,-26.0,-972.0,-1.0
1634976687.679968,-1.0,1.0,43.0,0.0,0.0,-1.0,71.0,70.0,19.0,951.61,-31.0,-17.0,-970.0,-1.0
1634976687.78814,-1.0,2.0,43.0,0.0,0.0,0.0,71.0,70.0,19.0,951.63,3.0,-44.0,-958.0,-1.0
1634976687.884696,-1.0,2.0,43.0,0.0,0.0,0.0,71.0,70.0,19.0,951.69,16.0,-46.0,-950.0,-1.0
1634976687.986338,0.0,1.0,42.0,0.0,0.0,0.0,71.0,80.0,19.0,951.65,11.0,-46.0,-946.0,-1.0
1634976688.083582,0.0,2.0,43.0,0.0,0.0,0.0,71.0,80.0,19.0,951.63,16.0,-56.0,-951.0,-1.0
1634976688.194536,0.0,2.0,43.0,0.0,0.0,0.0,71.0,80.0,19.0,951.66,-5.0,-24.0,-964.0,-1.0
1634976688.297406,0.0,2.0,43.0,0.0,0.0,0.0,71.0,80.0,19.0,951.76,-25.0,-34.0,-995.0,-1.0
1634976688.385922,0.0,2.0,43.0,0.0,0.0,0.0,71.0,80.0,19.0,951.77,-8.0,-42.0,-947.0,-1.0
1634976688.498549,0.0,2.0,43.0,0.0,0.0,0.0,71.0,80.0,18.0,951.77,4.0,-42.0,-980.0,-1.0
1634976688.603832,0.0,2.0,43.0,0.0,0.0,0.0,71.0,80.0,18.0,951.65,-10.0,-30.0,-987.0,-1.0
1634976688.7013,0.0,2.0,43.0,0.0,0.0,0.0,71.0,80.0,18.0,951.69,-2.0,-37.0,-976.0,-1.0
1634976688.808086,0.0,2.0,43.0,0.0,0.0,0.0,71.0,80.0,18.0,951.74,-18.0,-13.0,-960.0,-1.0
1634976688.909608,0.0,2.0,43.0,0.0,0.0,0.0,71.0,80.0,18.0,951.76,-1.0,-43.0,-958.0,-1.0
1634976689.009281,0.0,2.0,43.0,0.0,0.0,0.0,71.0,80.0,18.0,951.78,-17.0,2.0,-967.0,-1.0
1634976689.103012,0.0,2.0,43.0,0.0,0.0,0.0,71.0,80.0,18.0,951.74,12.0,-34.0,-973.0,-1.0
1634976689.20809,0.0,2.0,43.0,0.0,0.0,0.0,71.0,80.0,18.0,951.74,25.0,-18.0,-944.0,-1.0
1634976689.317508,0.0,2.0,43.0,0.0,0.0,0.0,71.0,80.0,18.0,951.74,17.0,-39.0,-949.0,-1.0
1634976689.4148,1.0,2.0,43.0,0.0,0.0,0.0,71.0,80.0,18.0,951.72,4.0,-24.0,-979.0,-1.0
1634976689.513663,1.0,1.0,43.0,0.0,0.0,0.0,71.0,80.0,18.0,951.77,-10.0,-17.0,-1002.0,-1.0
1634976689.61065,1.0,2.0,43.0,0.0,0.0,0.0,71.0,80.0,18.0,951.8,24.0,-24.0,-982.0,-1.0
1634976689.714882,0.0,2.0,43.0,0.0,0.0,0.0,71.0,80.0,18.0,951.81,12.0,-20.0,-990.0,-1.0
1634976689.824314,1.0,2.0,43.0,0.0,0.0,0.0,71.0,80.0,18.0,951.81,22.0,-28.0,-1003.0,-1.0
1634976689.930104,1.0,1.0,43.0,0.0,0.0,0.0,71.0,80.0,18.0,951.86,17.0,-7.0,-966.0,-1.0
1634976690.018637,1.0,1.0,43.0,0.0,0.0,0.0,71.0,80.0,18.0,951.72,31.0,-38.0,-963.0,-1.0
1634976690.131507,1.0,0.0,43.0,0.0,0.0,0.0,71.0,80.0,18.0,951.76,-9.0,-12.0,-967.0,-1.0
1634976690.235686,1.0,0.0,43.0,0.0,0.0,0.0,71.0,80.0,18.0,951.76,-2.0,-7.0,-961.0,-1.0
1634976690.324185,1.0,0.0,43.0,0.0,0.0,0.0,71.0,80.0,18.0,951.8,23.0,-44.0,-962.0,-1.0
1634976690.435361,1.0,1.0,43.0,0.0,0.0,1.0,71.0,80.0,18.0,951.74,29.0,-50.0,-973.0,-1.0
1634976690.530926,1.0,2.0,43.0,0.0,0.0,0.0,71.0,80.0,17.0,951.83,16.0,-40.0,-984.0,-1.0
1634976690.584504,1.0,2.0,43.0,0.0,0.0,0.0,71.0,80.0,17.0,951.76,15.0,-34.0,-982.0,-1.0
1634976690.683097,1.0,1.0,43.0,0.0,0.0,0.0,71.0,80.0,17.0,951.81,29.0,-58.0,-1010.0,-1.0
1634976690.79104,0.0,1.0,43.0,0.0,0.0,0.0,71.0,80.0,17.0,951.75,2.0,-33.0,-1006.0,-1.0
1634976690.895166,0.0,1.0,43.0,0.0,0.0,0.0,71.0,80.0,17.0,951.7,-3.0,-11.0,-990.0,-1.0
1634976690.990662,0.0,2.0,43.0,0.0,0.0,0.0,71.0,80.0,17.0,951.79,3.0,-35.0,-992.0,-1.0
1634976691.087765,0.0,2.0,43.0,0.0,0.0,0.0,71.0,80.0,17.0,951.82,7.0,-32.0,-994.0,-1.0
1634976691.191943,0.0,2.0,43.0,0.0,0.0,0.0,71.0,80.0,17.0,951.74,29.0,-50.0,-1001.0,-1.0
1634976691.297818,0.0,2.0,43.0,0.0,0.0,0.0,71.0,80.0,17.0,951.73,-1.0,-46.0,-980.0,-1.0
1634976691.407171,0.0,2.0,43.0,0.0,0.0,0.0,71.0,80.0,17.0,951.75,10.0,-54.0,-995.0,-1.0
1634976691.497423,0.0,2.0,43.0,0.0,0.0,0.0,71.0,80.0,17.0,951.76,10.0,-42.0,-989.0,-1.0
1634976691.612589,0.0,2.0,43.0,0.0,0.0,0.0,71.0,80.0,17.0,951.72,20.0,-55.0,-1005.0,-1.0
1634976691.699315,0.0,2.0,43.0,0.0,0.0,0.0,71.0,80.0,17.0,951.79,-12.0,-27.0,-1000.0,-1.0
1634976691.813321,0.0,2.0,43.0,0.0,0.0,0.0,71.0,80.0,17.0,951.78,-3.0,-45.0,-994.0,-1.0
1634976691.911818,0.0,1.0,43.0,0.0,0.0,0.0,71.0,80.0,17.0,951.78,-15.0,-30.0,-981.0,-1.0
1634976692.017023,0.0,1.0,43.0,0.0,0.0,0.0,71.0,80.0,17.0,951.85,-28.0,-18.0,-974.0,-1.0
1634976692.115241,0.0,1.0,43.0,0.0,0.0,0.0,71.0,80.0,17.0,951.81,12.0,-39.0,-997.0,-1.0
1634976692.21849,0.0,1.0,43.0,0.0,0.0,0.0,71.0,80.0,17.0,951.79,0.0,-28.0,-1001.0,-1.0
1634976692.320741,0.0,2.0,43.0,0.0,0.0,0.0,71.0,80.0,17.0,951.84,47.0,-70.0,-993.0,-1.0
1634976692.418907,0.0,2.0,43.0,0.0,0.0,0.0,71.0,80.0,17.0,951.8,1.0,3.0,-988.0,-1.0
1634976692.51608,0.0,2.0,43.0,0.0,0.0,0.0,71.0,70.0,16.0,951.79,4.0,-23.0,-1014.0,-1.0
1634976692.619191,0.0,2.0,43.0,0.0,0.0,0.0,71.0,70.0,16.0,951.8,0.0,-40.0,-1005.0,-1.0
1634976692.733177,0.0,2.0,43.0,0.0,0.0,0.0,71.0,70.0,16.0,951.8,16.0,-5.0,-981.0,-1.0
1634976692.826462,0.0,2.0,43.0,0.0,0.0,0.0,71.0,70.0,16.0,951.83,24.0,-50.0,-1006.0,-1.0
1634976692.92919,1.0,1.0,43.0,0.0,0.0,0.0,71.0,70.0,16.0,951.8,46.0,-40.0,-1011.0,-1.0
1634976693.040268,1.0,1.0,43.0,0.0,0.0,0.0,71.0,70.0,16.0,951.73,2.0,-11.0,-997.0,-1.0
1634976693.138292,1.0,1.0,43.0,0.0,0.0,0.0,71.0,70.0,16.0,951.85,11.0,-16.0,-1006.0,-1.0
1634976693.230057,1.0,1.0,43.0,0.0,0.0,0.0,71.0,70.0,16.0,951.8,42.0,-38.0,-981.0,-1.0
1634976693.338855,1.0,1.0,43.0,0.0,0.0,1.0,71.0,70.0,16.0,951.74,32.0,-31.0,-981.0,-1.0
1634976693.445797,1.0,1.0,43.0,0.0,0.0,2.0,71.0,70.0,16.0,951.7,44.0,-36.0,-951.0,-1.0
1634976693.541308,1.0,1.0,43.0,0.0,0.0,3.0,70.0,70.0,16.0,951.66,47.0,-55.0,-946.0,-1.0
1634976693.652422,1.0,1.0,43.0,0.0,0.0,3.0,70.0,70.0,16.0,951.65,47.0,-40.0,-892.0,-1.0
1634976693.739824,1.0,1.0,43.0,0.0,0.0,4.0,70.0,60.0,16.0,951.58,0.0,-9.0,-929.0,-1.0
1634976693.847386,1.0,1.0,43.0,0.0,0.0,4.0,70.0,60.0,16.0,951.59,0.0,-6.0,-931.0,-1.0
1634976693.948055,1.0,1.0,43.0,0.0,0.0,4.0,70.0,50.0,16.0,951.6,22.0,-26.0,-946.0,-1.0
1634976693.996622,1.0,1.0,43.0,0.0,0.0,4.0,70.0,50.0,16.0,951.66,21.0,-28.0,-969.0,-1.0
1634976694.107696,1.0,1.0,43.0,0.0,0.0,4.0,70.0,50.0,16.0,951.49,22.0,-39.0,-978.0,-1.0
1634976694.208385,1.0,1.0,43.0,0.0,0.0,4.0,70.0,40.0,16.0,951.44,11.0,-18.0,-984.0,-1.0
1634976694.303753,1.0,1.0,43.0,0.0,0.0,4.0,70.0,40.0,16.0,951.37,12.0,-19.0,-986.0,-1.0
1634976694.410852,1.0,2.0,43.0,0.0,0.0,4.0,70.0,30.0,16.0,951.26,45.0,-39.0,-1019.0,-1.0
1634976694.517855,1.0,1.0,43.0,0.0,0.0,4.0,71.0,30.0,15.0,951.23,26.0,-30.0,-1009.0,-1.0
1634976694.611587,1.0,1.0,43.0,0.0,0.0,4.0,71.0,20.0,15.0,951.21,32.0,-25.0,-1029.0,-1.0
1634976694.712048,1.0,1.0,43.0,0.0,0.0,4.0,71.0,20.0,15.0,951.21,33.0,-30.0,-997.0,-1.0
1634976694.817457,1.0,2.0,43.0,0.0,0.0,4.0,71.0,20.0,15.0,951.03,12.0,-17.0,-1010.0,-1.0
1634976694.927937,1.0,2.0,43.0,0.0,0.0,4.0,71.0,10.0,15.0,950.97,23.0,-25.0,-989.0,-1.0
1634976695.02899,1.0,1.0,43.0,0.0,0.0,4.0,71.0,10.0,15.0,950.57,36.0,-40.0,-1015.0,-1.0
1634976695.133339,1.0,1.0,43.0,0.0,0.0,3.0,71.0,0.0,15.0,949.75,6.0,-28.0,-1045.0,-1.0
1634976695.233333,-1.0,0.0,43.0,0.0,0.0,3.0,71.0,0.0,15.0,947.43,73.0,-22.0,-1323.0,-1.0
1634976695.335546,-20.0,2.0,43.0,2.0,2.0,0.0,71.0,0.0,15.0,948.33,24.0,9.0,-936.0,-1.0
1634976695.439944,-22.0,1.0,45.0,3.0,3.0,0.0,71.0,0.0,15.0,950.18,-72.0,-29.0,-861.0,-1.0
1634976695.538677,-7.0,0.0,46.0,5.0,5.0,2.0,71.0,0.0,15.0,950.82,-42.0,-10.0,-774.0,-1.0
1634976695.641595,11.0,0.0,43.0,5.0,4.0,3.0,71.0,0.0,15.0,950.93,-68.0,-51.0,-910.0,-1.0
1634976695.744307,10.0,0.0,43.0,3.0,3.0,5.0,71.0,0.0,15.0,950.76,12.0,-52.0,-866.0,-1.0
1634976695.84564,8.0,0.0,43.0,2.0,2.0,6.0,71.0,0.0,15.0,950.78,-2.0,-51.0,-1012.0,-1.0
1634976695.937965,7.0,2.0,43.0,2.0,1.0,6.0,71.0,-10.0,15.0,950.72,23.0,-28.0,-1029.0,-1.0
1634976696.049335,5.0,3.0,43.0,0.0,0.0,6.0,71.0,-20.0,15.0,950.44,-5.0,-12.0,-1055.0,-1.0
1634976696.138229,2.0,2.0,43.0,0.0,0.0,5.0,71.0,-20.0,15.0,948.95,29.0,-21.0,-1097.0,-1.0
1634976696.241678,1.0,2.0,43.0,0.0,0.0,4.0,71.0,-30.0,15.0,946.14,-30.0,4.0,-1227.0,-1.0
1634976696.351803,3.0,5.0,43.0,0.0,0.0,-1.0,71.0,-30.0,15.0,948.84,19.0,-44.0,-805.0,-1.0
1634976696.448655,7.0,6.0,43.0,0.0,0.0,2.0,71.0,-30.0,15.0,949.25,6.0,-9.0,-366.0,-1.0
1634976696.563071,0.0,0.0,46.0,1.0,0.0,1.0,70.0,-30.0,14.0,949.66,41.0,28.0,-1283.0,-1.0
1634976696.653742,0.0,0.0,46.0,1.0,0.0,0.0,70.0,-30.0,14.0,949.86,-10.0,1.0,-994.0,-1.0
1634976696.749317,0.0,0.0,46.0,1.0,0.0,0.0,70.0,0.0,14.0,950.02,11.0,-12.0,-1001.0,-1.0
1634976696.864431,0.0,0.0,46.0,1.0,0.0,1.0,70.0,0.0,14.0,950.07,5.0,-14.0,-1000.0,-1.0
1634976696.960788,0.0,0.0,46.0,1.0,0.0,1.0,70.0,0.0,14.0,950.2,2.0,-10.0,-996.0,-1.0
1634976697.071036,0.0,0.0,46.0,1.0,0.0,1.0,70.0,0.0,14.0,950.21,5.0,-14.0,-999.0,-1.0
1634976697.164289,0.0,0.0,46.0,1.0,0.0,1.0,70.0,0.0,14.0,950.24,10.0,-15.0,-997.0,-1.0
1634976697.259803,0.0,0.0,46.0,1.0,0.0,1.0,70.0,0.0,14.0,950.25,4.0,-14.0,-997.0,-1.0
1634976697.372719,0.0,0.0,46.0,1.0,1.0,1.0,70.0,0.0,14.0,950.29,3.0,-11.0,-998.0,-1.0
1634976697.413936,0.0,0.0,46.0,1.0,1.0,1.0,70.0,0.0,14.0,950.29,3.0,-11.0,-998.0,-1.0
1634976697.474416,0.0,0.0,46.0,1.0,1.0,1.0,70.0,0.0,14.0,950.26,2.0,-12.0,-998.0,-1.0
1634976697.569811,0.0,0.0,46.0,1.0,1.0,0.0,70.0,0.0,14.0,950.28,3.0,-11.0,-998.0,-1.0
1634976697.682073,0.0,0.0,46.0,0.0,0.0,0.0,70.0,0.0,14.0,950.3,4.0,-12.0,-1000.0,-1.0
1634976697.732273,0.0,0.0,46.0,2.0,1.0,0.0,70.0,0.0,14.0,950.33,3.0,-12.0,-1001.0,-1.0
1634976697.8345,0.0,0.0,46.0,0.0,0.0,0.0,70.0,0.0,14.0,950.35,4.0,-13.0,-1003.0,-1.0
1634976697.93597,0.0,0.0,46.0,0.0,0.0,0.0,70.0,0.0,14.0,950.33,5.0,-11.0,-1003.0,-1.0
1634976698.032588,0.0,0.0,46.0,0.0,0.0,0.0,70.0,0.0,14.0,950.28,4.0,-13.0,-1001.0,-1.0
1634976698.140036,0.0,0.0,46.0,0.0,0.0,0.0,70.0,0.0,14.0,950.3,3.0,-13.0,-1003.0,-1.0
1634976698.244314,0.0,0.0,46.0,0.0,0.0,0.0,70.0,0.0,14.0,950.29,3.0,-13.0,-1001.0,-1.0
1634976698.343401,0.0,0.0,46.0,0.0,0.0,0.0,70.0,0.0,14.0,950.28,3.0,-14.0,-1000.0,-1.0
1634976698.446227,0.0,0.0,46.0,0.0,0.0,0.0,70.0,0.0,14.0,950.27,2.0,-11.0,-1001.0,-1.0
1634976698.547765,0.0,0.0,46.0,0.0,0.0,0.0,69.0,0.0,13.0,950.31,3.0,-13.0,-1001.0,-1.0
1634976698.653238,0.0,0.0,46.0,0.0,0.0,0.0,69.0,0.0,13.0,950.28,3.0,-14.0,-1003.0,-1.0
1634976698.743525,0.0,0.0,46.0,0.0,0.0,0.0,69.0,0.0,13.0,950.27,4.0,-12.0,-1001.0,-1.0
1634976698.855564,0.0,0.0,46.0,0.0,0.0,0.0,69.0,0.0,13.0,950.34,4.0,-12.0,-1004.0,-1.0
1634976698.956128,0.0,0.0,46.0,0.0,0.0,0.0,69.0,0.0,13.0,950.29,2.0,-11.0,-1002.0,-1.0
1634976699.051209,0.0,0.0,46.0,0.0,0.0,0.0,69.0,0.0,13.0,950.3,3.0,-12.0,-1002.0,-1.0
1634976699.160564,0.0,0.0,46.0,0.0,0.0,0.0,69.0,0.0,13.0,950.31,2.0,-11.0,-1003.0,-1.0
1634976699.266807,0.0,0.0,46.0,0.0,0.0,0.0,69.0,0.0,13.0,950.26,-6.0,-4.0,-998.0,-1.0
1634976699.368107,0.0,0.0,46.0,0.0,0.0,0.0,69.0,0.0,13.0,950.28,-3.0,-6.0,-1003.0,-1.0
1634976699.457879,0.0,0.0,46.0,0.0,0.0,0.0,69.0,0.0,13.0,950.34,3.0,-14.0,-1007.0,-1.0
1634976699.556526,0.0,0.0,46.0,0.0,0.0,0.0,69.0,0.0,13.0,950.27,2.0,-10.0,-1000.0,-1.0
1634976699.659381,0.0,0.0,46.0,0.0,0.0,0.0,69.0,0.0,13.0,950.31,0.0,-13.0,-1004.0,-1.0
1634976699.772631,0.0,0.0,45.0,0.0,0.0,0.0,69.0,0.0,13.0,950.27,-24.0,-137.0,-994.0,-1.0
1634976699.872207,0.0,0.0,43.0,1.0,0.0,0.0,69.0,0.0,13.0,950.27,-180.0,43.0,-1027.0,-1.0
1634976699.962665,0.0,0.0,43.0,0.0,0.0,0.0,69.0,0.0,13.0,950.26,2.0,-13.0,-1005.0,-1.0
1634976700.081338,0.0,0.0,44.0,0.0,0.0,0.0,69.0,0.0,13.0,950.26,97.0,-53.0,-1068.0,-1.0
1634976700.178703,0.0,-3.0,47.0,0.0,0.0,-3.0,69.0,0.0,13.0,950.29,17.0,-64.0,-1313.0,-1.0
1634976700.282343,1.0,-6.0,46.0,0.0,0.0,-6.0,69.0,0.0,13.0,950.42,-64.0,264.0,-1368.0,-1.0
1634976700.388191,2.0,-14.0,38.0,0.0,0.0,-11.0,69.0,10.0,13.0,950.53,27.0,350.0,-1413.0,-1.0
1634976700.48535,3.0,-21.0,32.0,0.0,-1.0,-14.0,69.0,20.0,12.0,950.68,-196.0,358.0,-1120.0,-1.0
1634976700.585375,1.0,-27.0,30.0,-3.0,-3.0,-15.0,70.0,40.0,12.0,950.76,-361.0,281.0,-719.0,-1.0
1634976700.687352,1.0,-28.0,33.0,-5.0,-5.0,-10.0,70.0,50.0,12.0,950.91,-131.0,280.0,-295.0,-1.0
1634976700.791097,0.0,-23.0,38.0,-6.0,-4.0,-4.0,70.0,60.0,12.0,950.87,206.0,201.0,-224.0,-1.0
1634976700.889517,-2.0,-15.0,39.0,-4.0,-3.0,1.0,70.0,60.0,12.0,950.89,301.0,278.0,-715.0,-1.0
1634976700.982578,-1.0,-10.0,42.0,-2.0,0.0,2.0,70.0,60.0,12.0,950.86,298.0,55.0,-896.0,-1.0
